fecha_month,marca_std,canal_std,cadena_std,month_key,year_number,month_number,fiscal_period,sell_in_units,sell_out_units,waste_units,sell_out_revenue,waste_cost,investment_spend,sell_out_sell_in_ratio,waste_rate,waste_adjusted_roi,forecast_units,forecast_bias,forecast_accuracy_wape,value_share,volume_share,share_change_pp,market_category_growth_pct,market_adjusted_growth,numeric_distribution,weighted_distribution,price_index_vs_category,growth_quality_score,gqs_confidence_level,gqs_version,waste_risk_score,waste_risk_category,competitive_risk_score,recommended_action,recommendation_rationale,recommendation_version,sell_out_coverage_pct,nielsen_lag_weeks,data_confidence_overall,mart_computed_at,pipeline_run_id,roas_gross,mom_revenue_growth_pct
2026-06-01,DANONE,AUTOSERVICIO,CALIMAX,202606,2026,6,,,540.1500000000001,,41009.600446,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.22542723693013172
2025-01-01,DANONE,AUTOSERVICIO,CASALEY,202501,2025,1,,,303.726,,20874.3,,,,,,,,,,,,,,5246463.15125924,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,
2025-02-01,DANONE,AUTOSERVICIO,CASALEY,202502,2025,2,,,815.19,,45314.94,,,,,,,,,,,,,,4808682.428548799,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,1.1708483637774683
2025-04-01,DANONE,AUTOSERVICIO,CASALEY,202504,2025,4,,,529.815,,35204.79,,,,,,,,,,,,,,4369311.453032949,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.22310853771405195
2025-05-01,DANONE,AUTOSERVICIO,CASALEY,202505,2025,5,,,163.425,,10898.16,,,,,,,,,,,,,,4396130.38146262,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.6904353072408612
2025-06-01,DANONE,AUTOSERVICIO,CASALEY,202506,2025,6,,,847.233,,45219.39,,,,,,,,,,,,,,4286745.71947955,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,3.1492683168534867
2025-07-01,DANONE,AUTOSERVICIO,CASALEY,202507,2025,7,,,265.005,,13264.109999999999,,,,,,,,,,,,,,4298444.495783991,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.7066720714277658
2025-08-01,DANONE,AUTOSERVICIO,CASALEY,202508,2025,8,,,316.55699999999996,,17445.45,,,,,,,,,,,,,,3925353.47304266,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.31523713238204465
2025-09-01,DANONE,AUTOSERVICIO,CASALEY,202509,2025,9,,,615.7650000000001,,33591.32,,,,,,,,,,,,,,4384821.19313909,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.9255060775159138
2025-10-01,DANONE,AUTOSERVICIO,CASALEY,202510,2025,10,,,877.47,,48016.53,,,,,,,,,,,,,,3811199.018748389,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.42943266296174126
2025-11-01,DANONE,AUTOSERVICIO,CASALEY,202511,2025,11,,,829.548,,48217.68,,,,,,,,,,,,,,4228299.770835989,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.004189182350328136
2025-12-01,DANONE,AUTOSERVICIO,CASALEY,202512,2025,12,,,537.015,,35010.63,,,,,,,,,,,,,,3271489.133433511,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.27390471710791564
2026-01-01,DANONE,AUTOSERVICIO,CASALEY,202601,2026,1,,,879.0899999999999,,53572.65,,,,,,,,,,,,,,4332192.231759311,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.530182404601117
2026-02-01,DANONE,AUTOSERVICIO,CASALEY,202602,2026,2,,,903.9749999999999,,59279.46,,,,,,,,,,,,,,3420585.7735821004,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.10652469123703975
2026-03-01,DANONE,AUTOSERVICIO,CASALEY,202603,2026,3,,,701.4,,44408.24999999999,,,,,,,,,,,,,,5413409.32609626,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.2508661516147415
2026-04-01,DANONE,AUTOSERVICIO,CASALEY,202604,2026,4,,,627.9599999999999,,37506.15,,,,,,,,,,,,,,3829360.2463813005,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.1554238232760803
2026-05-01,DANONE,AUTOSERVICIO,CASALEY,202605,2026,5,,,800.835,,47432.549999999996,,,,,,,,,,,,,,3927225.2817319003,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.2646605956623112
2026-06-01,DANONE,AUTOSERVICIO,CASALEY,202606,2026,6,,,408.975,,29478.989999999998,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.3785071643839515
2025-01-01,DANONE,AUTOSERVICIO,CCF,202501,2025,1,,,409.41,,20826.53,,,,,,,,,,,,,,5246463.15125924,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,
2025-02-01,DANONE,AUTOSERVICIO,CCF,202502,2025,2,,,586.9170000000001,,44252.70000000001,,,,,,,,,,,,,,4808682.428548799,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,1.124823482356399
2025-04-01,DANONE,AUTOSERVICIO,CCF,202504,2025,4,,,653.4200000000001,,43644.990000000005,,,,,,,,,,,,,,4369311.453032949,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.01373272139327106
2025-05-01,DANONE,AUTOSERVICIO,CCF,202505,2025,5,,,1071.725,,61494.4,,,,,,,,,,,,,,4396130.38146262,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.4089681312792143
2025-06-01,DANONE,AUTOSERVICIO,CCF,202506,2025,6,,,816.42,,50995.84000000001,,,,,,,,,,,,,,4286745.71947955,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.17072383826819987
2025-07-01,DANONE,AUTOSERVICIO,CCF,202507,2025,7,,,684.9879999999999,,42063.14,,,,,,,,,,,,,,4298444.495783991,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.1751652683826761
2025-08-01,DANONE,AUTOSERVICIO,CCF,202508,2025,8,,,904.2149999999999,,59740.41,,,,,,,,,,,,,,3925353.47304266,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.420255596705334
2025-09-01,DANONE,AUTOSERVICIO,CCF,202509,2025,9,,,427.695,,29399.79,,,,,,,,,,,,,,4384821.19313909,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.5078743182378561
2025-10-01,DANONE,AUTOSERVICIO,CCF,202510,2025,10,,,470.97900000000004,,36944.8,,,,,,,,,,,,,,3811199.018748389,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.25663482630318113
2025-11-01,DANONE,AUTOSERVICIO,CCF,202511,2025,11,,,916.8500000000001,,62149.86000000001,,,,,,,,,,,,,,4228299.770835989,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.6822356596868843
2025-12-01,DANONE,AUTOSERVICIO,CCF,202512,2025,12,,,818.289,,42304.090000000004,,,,,,,,,,,,,,3271489.133433511,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.3193212341910344
2026-01-01,DANONE,AUTOSERVICIO,CCF,202601,2026,1,,,1150.233,,75270.87,,,,,,,,,,,,,,4332192.231759311,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.7792811522479266
2026-02-01,DANONE,AUTOSERVICIO,CCF,202602,2026,2,,,1238.383,,87337.64,,,,,,,,,,,,,,3420585.7735821004,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.1603112864246156
2026-03-01,DANONE,AUTOSERVICIO,CCF,202603,2026,3,,,690.708,,48911.25,,,,,,,,,,,,,,5413409.32609626,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.43997513557728374
2026-04-01,DANONE,AUTOSERVICIO,CCF,202604,2026,4,,,671.4169999999999,,35240.2,,,,,,,,,,,,,,3829360.2463813005,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.27950727082215243
2026-05-01,DANONE,AUTOSERVICIO,CCF,202605,2026,5,,,1315.432,,75078.64,,,,,,,,,,,,,,3927225.2817319003,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,1.130482800892163
2026-06-01,DANONE,AUTOSERVICIO,CCF,202606,2026,6,,,576.8040000000001,,33506.810000000005,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.5537104827684678
2025-01-01,DANONE,AUTOSERVICIO,CHEDRAUI,202501,2025,1,,,7771.5960000000005,,364230.8199999999,,,,,,,,,,,,,,5246463.15125924,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,
2025-02-01,DANONE,AUTOSERVICIO,CHEDRAUI,202502,2025,2,,,6329.675000000002,,326040.85000000003,,,,,,,,,,,,,,4808682.428548799,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.1048510117842303
2025-03-01,DANONE,AUTOSERVICIO,CHEDRAUI,202503,2025,3,,,26.4,,1490.46,,,,,,,,,,,,,,4897739.670529719,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.9954286096358784
2025-04-01,DANONE,AUTOSERVICIO,CHEDRAUI,202504,2025,4,,,6516.384,,362516.75,,,,,,,,,,,,,,4369311.453032949,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,242.2247426968855
2025-05-01,DANONE,AUTOSERVICIO,CHEDRAUI,202505,2025,5,,,5495.892,,296435.61000000004,,,,,,,,,,,,,,4396130.38146262,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.1822843772046394
2025-06-01,DANONE,AUTOSERVICIO,CHEDRAUI,202506,2025,6,,,4852.487999999999,,292816.05000000005,,,,,,,,,,,,,,4286745.71947955,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.012210273927616177
2025-07-01,DANONE,AUTOSERVICIO,CHEDRAUI,202507,2025,7,,,7580.531,,407484.19999999995,,,,,,,,,,,,,,4298444.495783991,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.3916047293172621
2025-08-01,DANONE,AUTOSERVICIO,CHEDRAUI,202508,2025,8,,,7160.856,,364490.92,,,,,,,,,,,,,,3925353.47304266,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.10550907249900726
2025-09-01,DANONE,AUTOSERVICIO,CHEDRAUI,202509,2025,9,,,18514.074,,869687.1,,,,,,,,,,,,,,4384821.19313909,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,1.38603227756675
2025-10-01,DANONE,AUTOSERVICIO,CHEDRAUI,202510,2025,10,,,6805.107,,345514.92000000004,,,,,,,,,,,,,,3811199.018748389,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.6027135276583957
2025-11-01,DANONE,AUTOSERVICIO,CHEDRAUI,202511,2025,11,,,8035.728,,459252.52,,,,,,,,,,,,,,4228299.770835989,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.32918289027865993
2025-12-01,DANONE,AUTOSERVICIO,CHEDRAUI,202512,2025,12,,,6727.997,,421828.48,,,,,,,,,,,,,,3271489.133433511,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.08148902481798038
2026-01-01,DANONE,AUTOSERVICIO,CHEDRAUI,202601,2026,1,,,8763.960000000001,,543310.32,,,,,,,,,,,,,,4332192.231759311,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.28798871048251645
2026-02-01,DANONE,AUTOSERVICIO,CHEDRAUI,202602,2026,2,,,8664.234999999999,,531497.8799999999,,,,,,,,,,,,,,3420585.7735821004,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.02174160800037824
2026-03-01,DANONE,AUTOSERVICIO,CHEDRAUI,202603,2026,3,,,8151.2059999999965,,476698.73,,,,,,,,,,,,,,5413409.32609626,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.10310323345033835
2026-04-01,DANONE,AUTOSERVICIO,CHEDRAUI,202604,2026,4,,,9034.318000000001,,531063.6900000001,,,,,,,,,,,,,,3829360.2463813005,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.11404469233639469
2026-05-01,DANONE,AUTOSERVICIO,CHEDRAUI,202605,2026,5,,,7096.537999999998,,455016.69000000006,,,,,,,,,,,,,,3927225.2817319003,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.14319751365415323
2026-06-01,DANONE,AUTOSERVICIO,CHEDRAUI,202606,2026,6,,,7887.719000000002,,468782.6699999999,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.030253791349938972
2025-01-01,DANONE,AUTOSERVICIO,FUTURAMA,202501,2025,1,,,193.92,,11658.6,,,,,,,,,,,,,,5246463.15125924,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,
2025-02-01,DANONE,AUTOSERVICIO,FUTURAMA,202502,2025,2,,,298.86,,17338.800000000003,,,,,,,,,,,,,,4808682.428548799,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.487211157428851
2025-04-01,DANONE,AUTOSERVICIO,FUTURAMA,202504,2025,4,,,274.14,,16007.7,,,,,,,,,,,,,,4369311.453032949,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.07677001868641439
2025-05-01,DANONE,AUTOSERVICIO,FUTURAMA,202505,2025,5,,,568.68,,54607.5,,,,,,,,,,,,,,4396130.38146262,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,2.4113270488577374
2025-06-01,DANONE,AUTOSERVICIO,FUTURAMA,202506,2025,6,,,292.26,,27610.5,,,,,,,,,,,,,,4286745.71947955,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.49438263974728747
2025-07-01,DANONE,AUTOSERVICIO,FUTURAMA,202507,2025,7,,,448.80600000000004,,26875.500000000004,,,,,,,,,,,,,,4298444.495783991,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.026620307491714977
2025-08-01,DANONE,AUTOSERVICIO,FUTURAMA,202508,2025,8,,,638.8199999999999,,36410.100000000006,,,,,,,,,,,,,,3925353.47304266,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.35476921359602615
2025-09-01,DANONE,AUTOSERVICIO,FUTURAMA,202509,2025,9,,,936.0360000000001,,60707.6,,,,,,,,,,,,,,4384821.19313909,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.6673285709185086
2025-10-01,DANONE,AUTOSERVICIO,FUTURAMA,202510,2025,10,,,462.45,,32163.899999999998,,,,,,,,,,,,,,3811199.018748389,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.47018330489098564
2025-11-01,DANONE,AUTOSERVICIO,FUTURAMA,202511,2025,11,,,2239.79,,100909.5,,,,,,,,,,,,,,4228299.770835989,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,2.1373527464020223
2025-12-01,DANONE,AUTOSERVICIO,FUTURAMA,202512,2025,12,,,330.336,,21594.6,,,,,,,,,,,,,,3271489.133433511,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.7860003270257012
2026-01-01,DANONE,AUTOSERVICIO,FUTURAMA,202601,2026,1,,,879.1619999999999,,65839.8,,,,,,,,,,,,,,4332192.231759311,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,2.048901114167431
2026-02-01,DANONE,AUTOSERVICIO,FUTURAMA,202602,2026,2,,,1738.1699999999998,,96429.0,,,,,,,,,,,,,,3420585.7735821004,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.46460043924799277
2026-03-01,DANONE,AUTOSERVICIO,FUTURAMA,202603,2026,3,,,1749.7259999999999,,92878.8,,,,,,,,,,,,,,5413409.32609626,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.03681672525899882
2026-04-01,DANONE,AUTOSERVICIO,FUTURAMA,202604,2026,4,,,1903.7400000000002,,108242.99999999999,,,,,,,,,,,,,,3829360.2463813005,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.16542203387640647
2026-05-01,DANONE,AUTOSERVICIO,FUTURAMA,202605,2026,5,,,2640.1900000000005,,157793.6,,,,,,,,,,,,,,3927225.2817319003,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.4577718651552528
2026-06-01,DANONE,AUTOSERVICIO,FUTURAMA,202606,2026,6,,,2038.4699999999998,,150791.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.04437569077579833
2025-01-01,DANONE,AUTOSERVICIO,HEB,202501,2025,1,,,546.7049999999999,,40902.869999999995,,,,,,,,,,,,,,5246463.15125924,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,
2025-02-01,DANONE,AUTOSERVICIO,HEB,202502,2025,2,,,369.65999999999997,,24512.7,,,,,,,,,,,,,,4808682.428548799,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.4007095345632225
2025-03-01,DANONE,AUTOSERVICIO,HEB,202503,2025,3,,,43.2,,2117.88,,,,,,,,,,,,,,4897739.670529719,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.9136007049407042
2025-04-01,DANONE,AUTOSERVICIO,HEB,202504,2025,4,,,599.22,,38475.45,,,,,,,,,,,,,,4369311.453032949,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,17.166964133945264
2025-05-01,DANONE,AUTOSERVICIO,HEB,202505,2025,5,,,887.2950000000001,,49045.53,,,,,,,,,,,,,,4396130.38146262,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.2747227127947822
2025-06-01,DANONE,AUTOSERVICIO,HEB,202506,2025,6,,,880.935,,57054.03,,,,,,,,,,,,,,4286745.71947955,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.16328705184753842
2025-07-01,DANONE,AUTOSERVICIO,HEB,202507,2025,7,,,1222.71,,68406.45,,,,,,,,,,,,,,4298444.495783991,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.1989766542345913
2025-08-01,DANONE,AUTOSERVICIO,HEB,202508,2025,8,,,161.16500000000002,,9095.5,,,,,,,,,,,,,,3925353.47304266,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.8670373919418417
2025-09-01,DANONE,AUTOSERVICIO,HEB,202509,2025,9,,,2018.25,,121230.48000000001,,,,,,,,,,,,,,4384821.19313909,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,12.328621845967787
2025-10-01,DANONE,AUTOSERVICIO,HEB,202510,2025,10,,,231.0,,15802.5,,,,,,,,,,,,,,3811199.018748389,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.8696491179445961
2025-11-01,DANONE,AUTOSERVICIO,HEB,202511,2025,11,,,880.785,,57908.880000000005,,,,,,,,,,,,,,4228299.770835989,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,2.664539155196963
2025-12-01,DANONE,AUTOSERVICIO,HEB,202512,2025,12,,,154.23,,9849.61,,,,,,,,,,,,,,3271489.133433511,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.8299119236980581
2026-01-01,DANONE,AUTOSERVICIO,HEB,202601,2026,1,,,1430.355,,92027.25,,,,,,,,,,,,,,4332192.231759311,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,8.343237955614486
2026-02-01,DANONE,AUTOSERVICIO,HEB,202602,2026,2,,,1188.345,,92519.24999999999,,,,,,,,,,,,,,3420585.7735821004,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.005346242553156652
2026-03-01,DANONE,AUTOSERVICIO,HEB,202603,2026,3,,,1279.29,,75770.1,,,,,,,,,,,,,,5413409.32609626,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.18103421720344665
2026-04-01,DANONE,AUTOSERVICIO,HEB,202604,2026,4,,,982.2750000000001,,60015.719999999994,,,,,,,,,,,,,,3829360.2463813005,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.20792344209655275
2026-05-01,DANONE,AUTOSERVICIO,HEB,202605,2026,5,,,1920.145,,127615.06,,,,,,,,,,,,,,3927225.2817319003,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,1.1263605601998943
2026-06-01,DANONE,AUTOSERVICIO,HEB,202606,2026,6,,,1105.6899999999998,,72771.21,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.4297600142177576
2025-01-01,DANONE,AUTOSERVICIO,SORIANA,202501,2025,1,,,2752.2369999999996,,158727.0599999999,,,,,,,,,,,,,,5246463.15125924,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,
2025-02-01,DANONE,AUTOSERVICIO,SORIANA,202502,2025,2,,,3410.396999999999,,189628.4,,,,,,,,,,,,,,4808682.428548799,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.1946822425867404
2025-04-01,DANONE,AUTOSERVICIO,SORIANA,202504,2025,4,,,3822.61,,242686.67000000004,,,,,,,,,,,,,,4369311.453032949,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.27980128503958296
2025-05-01,DANONE,AUTOSERVICIO,SORIANA,202505,2025,5,,,3711.017,,204009.44,,,,,,,,,,,,,,4396130.38146262,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.1593710523944312
2025-06-01,DANONE,AUTOSERVICIO,SORIANA,202506,2025,6,,,5691.956999999999,,298710.73,,,,,,,,,,,,,,4286745.71947955,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.46420052915198423
2025-07-01,DANONE,AUTOSERVICIO,SORIANA,202507,2025,7,,,6798.564,,335685.31999999995,,,,,,,,,,,,,,4298444.495783991,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.123780588665161
2025-08-01,DANONE,AUTOSERVICIO,SORIANA,202508,2025,8,,,3463.3959999999997,,210985.94,,,,,,,,,,,,,,3925353.47304266,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.3714770130549646
2025-09-01,DANONE,AUTOSERVICIO,SORIANA,202509,2025,9,,,4446.653,,259320.39,,,,,,,,,,,,,,4384821.19313909,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.22908848807650412
2025-10-01,DANONE,AUTOSERVICIO,SORIANA,202510,2025,10,,,5914.148999999999,,346567.33,,,,,,,,,,,,,,3811199.018748389,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.3364445811607795
2025-11-01,DANONE,AUTOSERVICIO,SORIANA,202511,2025,11,,,5538.628,,330838.44000000006,,,,,,,,,,,,,,4228299.770835989,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.045384803004945545
2025-12-01,DANONE,AUTOSERVICIO,SORIANA,202512,2025,12,,,3418.6300000000006,,239036.45999999996,,,,,,,,,,,,,,3271489.133433511,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.2774828100386402
2026-01-01,DANONE,AUTOSERVICIO,SORIANA,202601,2026,1,,,4712.335999999999,,302960.19,,,,,,,,,,,,,,4332192.231759311,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.267422509520096
2026-02-01,DANONE,AUTOSERVICIO,SORIANA,202602,2026,2,,,7763.976000000001,,476548.41000000003,,,,,,,,,,,,,,3420585.7735821004,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.5729736966431135
2026-03-01,DANONE,AUTOSERVICIO,SORIANA,202603,2026,3,,,5250.296999999999,,351531.42,,,,,,,,,,,,,,5413409.32609626,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.26233848938872767
2026-04-01,DANONE,AUTOSERVICIO,SORIANA,202604,2026,4,,,5768.402,,347781.14,,,,,,,,,,,,,,3829360.2463813005,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.010668406255122146
2026-05-01,DANONE,AUTOSERVICIO,SORIANA,202605,2026,5,,,6200.532000000001,,381893.78,,,,,,,,,,,,,,3927225.2817319003,,,,,,,,,,,,1.0,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.09808651498468264
