INT_ID,IMPORT_ID,SO_NAME,SO_BRAND,CBU_ID,match_priority,match_method,match_confidence,review_status
75010323967,75010323967,Alimento lacteo sabor ciruela pasa/fresa Pack 12 x 225 g,ACTIVIA,1,3,UNMATCHED,0.0,NEEDS_REVIEW
75810400683,7581040068,AGUA SABOR / LEVITE / SURTIDO / 12 PZ / 0.5 LT / 6 LT,LEVITE,3,3,UNMATCHED,0.0,NEEDS_REVIEW
7581041000159,7581041000159,BONAFONT IND 1.5 LT 18L,BONAFONT,3,3,UNMATCHED,0.0,NEEDS_REVIEW
31200015778,3120001577,OCEAN SPRAY ARANDANO UVA 330 ML,OCEAN SPRAY,1,3,UNMATCHED,0.0,NEEDS_REVIEW
7506167,750616,AGUA SABOR / BONAFONT C/JUGO / MANZANA / 1PZ / 0.3LT / 0.3LT x,BONAFONT KIDS,2,3,UNMATCHED,0.0,NEEDS_REVIEW
2114918591,2114918591,3 X BONAFONT AGUA NATURAL,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
10169,10169,BONAFONT AGUA P PET 1LT,BONAFONT,3,3,UNMATCHED,0.0,NEEDS_REVIEW
981011233,981011233,agua bonafont natural 1.5 l,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
75810400059,75810400059,24PZ MAGIC,BONAFONT,3,3,UNMATCHED,0.0,NEEDS_REVIEW
81574,81574,BASURA SAMS 6/4 LT AGUA,BONAFONT,3,3,UNMATCHED,0.0,NEEDS_REVIEW
1563885930,1563885930,2 X BONAFONT JUIZZY GUAYABA,JUIZZY,3,3,UNMATCHED,0.0,NEEDS_REVIEW
79298300260,7929830026,AGUA NATURAL EVIAN 1.25LT,EVIAN,2,3,UNMATCHED,0.0,NEEDS_REVIEW
75810400547,75810400547,AGUA SABOR / JUIZZY / SURTIDO / 8PZ / 1LT / 8LT,JUIZZY,2,3,UNMATCHED,0.0,NEEDS_REVIEW
4059622,4059622,AGUA PURIFICADA BONAFONT 500 ML,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
4059622,4059622,AGUA PURIFICADA BONAFONT 500 ML,BONAFONT,3,3,UNMATCHED,0.0,NEEDS_REVIEW
79298500523,7929850052,EVIAN 75LG US CS12 CHC78,EVIAN,2,3,UNMATCHED,0.0,NEEDS_REVIEW
40009575676,40009575676,BONAFONT ENV AGUA ENVASES BONAFONT ENVASE 20LT 40009575676,BEC,2,3,UNMATCHED,0.0,NEEDS_REVIEW
750644310828,750644310828,SILK ALM CALIFORNIA 5676ML (6X946) BAR,SILK,1,3,UNMATCHED,0.0,NEEDS_REVIEW
758104002641,758104002641,AGUA SABOR / BONAFONT C/JUGO / MANZANA / 6PZ / 0.5LT / 3L,AGUAS FRESCAS,2,3,UNMATCHED,0.0,NEEDS_REVIEW
75810400644,75810400644,AGUA SABOR / LEVITE CLASICA /PINA COCO/ 1PZ / 2LT / 2LT,LEVITE,2,3,UNMATCHED,0.0,NEEDS_REVIEW
75810400613,7581040061,LEVITE SURTI 24/300ML LEVITE,LEVITE,2,3,UNMATCHED,0.0,NEEDS_REVIEW
41271021103,41271021103,DELIGHT FRENCH VANILLA SIN AZC 312ML,DELIGHT,1,3,UNMATCHED,0.0,NEEDS_REVIEW
7504701,7504701,AGUA SABOR / BONAFONT C/JUGO / FRESA / 1PZ / 0.3LT / 0.3LTS,BONAFONT KIDS,3,3,UNMATCHED,0.0,NEEDS_REVIEW
7500326299001,750032629900,TE VERDI PZA Z,ADES,2,3,UNMATCHED,0.0,NEEDS_REVIEW
40009575662,40009575662,BONAFONT ENV AGUA ENVASES BONAFONT ENVASE 20LT 40009575662,BEC,3,3,UNMATCHED,0.0,NEEDS_REVIEW
1563818816,1563818816,2 x bonafont aguas frescas de tamarindo 1l,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
79298400649,7929840064,EVIAN EDICION ESPECIAL DVF 750,EVIAN,3,3,UNMATCHED,0.0,NEEDS_REVIEW
79298400458,79298400458,EVIAN GLASS 0.33ML,EVIAN,3,3,UNMATCHED,0.0,NEEDS_REVIEW
400001203422,40000120342,ENVASE 11 LT 1 PZA,BEC,3,3,UNMATCHED,0.0,NEEDS_REVIEW
758104000869,75810400086,BEBIDA TORONJA MAUI 1.5 LT BONAFONT LEVITE,LEVITE,3,3,UNMATCHED,0.0,NEEDS_REVIEW
981006413,981006413,bonafont agua natural purificada,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
40009545678,4000954567,ENVASE BONAFONT 11 L 40009545678,BEC,2,3,UNMATCHED,0.0,NEEDS_REVIEW
2113735597,2113735597,2 X DANMIX YOGURT BATIDO DE VAINILLA CON M AND MS,DANMIX,1,3,UNMATCHED,0.0,NEEDS_REVIEW
7503003535492,750300353549,BONAFONT TERMO VARIEDAD DISENOS 1LT,BEC,2,3,UNMATCHED,0.0,NEEDS_REVIEW
75810400280,75810400280,AGUA MINERAL / BONAFONT MINERALIZADA / 6PZ / 0.6LT / 3.6LT,BONAFONT MINERAL,2,3,UNMATCHED,0.0,NEEDS_REVIEW
1563818898,1563818898,2 x levite agua infusionada sandia limon 1l,LEVITE,3,3,UNMATCHED,0.0,NEEDS_REVIEW
750179161098,75017916109,GV AGUA PURIF 500 ML,OTROS,3,3,UNMATCHED,0.0,NEEDS_REVIEW
20758104005769,20758104005769,BONAFONT JUIZZY MANZANA 600MLX12PK 144,JUIZZY,2,3,UNMATCHED,0.0,NEEDS_REVIEW
2000030715781,200003071578,NATURAL / BONAFONT / NATURAL / 20 L / 1 PZ / 20 L,BEC,3,3,UNMATCHED,0.0,NEEDS_REVIEW
758104002856,75810400285,AGUA NATURAL / BONAFONT / NATURAL / 4PZ / 1.5LT / 4.5LTmulti,BONAFONT,3,3,UNMATCHED,0.0,NEEDS_REVIEW
758104001804,75810400180,AGUA NATURAL 500 ml 6-PACK-IMPRESO,BONAFONT,3,3,UNMATCHED,0.0,NEEDS_REVIEW
79298400632,79298400632,AGUA NATURAL / EVIAN / NATURAL / EDICION ESPECIAL / 1PZ /.750LT /.750LTS,EVIAN,2,3,UNMATCHED,0.0,NEEDS_REVIEW
758104000807,75810400080,AGUA FRESCA SABOR TAMARINDO 1.5 LT FRUTIFONT,BONAFONT,3,3,UNMATCHED,0.0,NEEDS_REVIEW
36632078940,3663207894,DELIGHT BOTELLA CHURRO 946ML 12 CT,DELIGHT,1,3,UNMATCHED,0.0,NEEDS_REVIEW
-99,-99,REGISTRO FALSO,NA,2,3,UNMATCHED,0.0,NEEDS_REVIEW
2529300172,2529300172,SILK ALMENDRA SIN AZUCAR 5676 ML,SILK,1,3,UNMATCHED,0.0,NEEDS_REVIEW
61522,61522,BASURA SAMS 24/500ML AGUA,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
7504703,7504703,AGUA SABOR / BONAFONT C/JUGO / UVA / 1PZ / 0.3LT / 0.3LTS,BONAFONT KIDS,3,3,UNMATCHED,0.0,NEEDS_REVIEW
758104000364,75810400036,NATURAL / BONAFONT / NATURAL / 0.500 L / 1 PZ / 0.5 L,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
31200202994,31200202994,OCEAN SPRAY JUGO DE ARANDANO,OCEAN SPRAY,1,3,UNMATCHED,0.0,NEEDS_REVIEW
31200023049,3120002304,OCEAN SPRAY CRAN FRESA 1/12P/1LT,OCEAN SPRAY,1,3,UNMATCHED,0.0,NEEDS_REVIEW
2115036731,2115036731,2 X LEVITE AGUA INFUSIONADA TOQUE PEPINO LIMON,LEVITE,2,3,UNMATCHED,0.0,NEEDS_REVIEW
31200454577,3120045457,OCEAN SPRAY ARANDANO UVA 1LT,OCEAN SPRAY,1,3,UNMATCHED,0.0,NEEDS_REVIEW
7929810000,7929810000,AGUA NATURAL / EVIAN / 12PZ / 1LT / 12LT,EVIAN,3,3,UNMATCHED,0.0,NEEDS_REVIEW
1563818724,1563818724,2 X LEVITE AGUA INFUSIONADA CON PINA COCO 1L,LEVITE,2,3,UNMATCHED,0.0,NEEDS_REVIEW
2113464388,2113464388,2 x -levite agua fresa,LEVITE,3,3,UNMATCHED,0.0,NEEDS_REVIEW
7503003535683,750300353568,THERMO 1LITRO RETO BONAFONT,BADOIT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
758104000654,75810400065,Liquido 11L Bonafont,BEC,2,3,UNMATCHED,0.0,NEEDS_REVIEW
980036082,98003608,AGUA NATURAL / INFINIT / NATURAL / 6PZ / 0.950LT /5.7LT.,INFINIT WATER,2,3,UNMATCHED,0.0,NEEDS_REVIEW
7503003535591,750300353559,BOMBA DE AGUA A PRESION BONAFONT,BEC,2,3,UNMATCHED,0.0,NEEDS_REVIEW
79298500523,7929850052,EVIAN 75LG US CS12 CHC78,EVIAN,3,3,UNMATCHED,0.0,NEEDS_REVIEW
75810400025,75810400025,BONAFONT AGUA NATURAL 20L,BEC,3,3,UNMATCHED,0.0,NEEDS_REVIEW
400095429784,40009542978,BONAFONT AGUA NATURAL NATURAL 20 LT GARR F,BEC,3,3,UNMATCHED,0.0,NEEDS_REVIEW
79298600070,7929860007,AGUA NATURAL / EVIAN / NATURAL / 6PZ / 1LT / 6LT,EVIAN,2,3,UNMATCHED,0.0,NEEDS_REVIEW
40009575763,40009575763,BONAFONT ENV AGUA ENVASES BONAFONT ENVASE 20LT 40009575763,BEC,3,3,UNMATCHED,0.0,NEEDS_REVIEW
758104001545,75810400154,AGUA NATURAL / BONAFONT / NATURAL / 2PZ / 1.5LT / 3LTMulti,BONAFONT,3,3,UNMATCHED,0.0,NEEDS_REVIEW
758104003655,75810400365,AGUA NATURAL / BONAFONT / NATURAL / 6PZ / 1.5LT / 9LTMAS RELOJ,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
758104002924,75810400292,AGUA NATURAL / EVIAN / NATURAL / 4PZ /1LT/4LTmulti,EVIAN,2,3,UNMATCHED,0.0,NEEDS_REVIEW
INACTIVO,75017309,INACTIVO,INACTIVO,1,3,UNMATCHED,0.0,NEEDS_REVIEW
79298400465,79298400465,EVIAN AGUA DE MANANTIAL NATURAL EN BOTELLA DE VIDRIO AGUA CON BALANCE UNICO DE MINERALES ,EVIAN,2,3,UNMATCHED,0.0,NEEDS_REVIEW
758104000555,75810400055,MAGIC FRESA 0.33LT,OTROS,2,3,UNMATCHED,0.0,NEEDS_REVIEW
10169,10169,BONAFONT AGUA P PET 1LT,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
40009588128,40009588128,BONAFONT ENV AGUA ENVASES BONAFONT ENVASE 20LT 40009588128,BEC,3,3,UNMATCHED,0.0,NEEDS_REVIEW
1563885841,1563885841,2 X BONAFONT JUIZZY PINA,JUIZZY,3,3,UNMATCHED,0.0,NEEDS_REVIEW
75810400275,75810400275,PUREZA AGA  1 LT NATURAL,PUREZA AGA,2,3,UNMATCHED,0.0,NEEDS_REVIEW
75810400648,75810400648,AGUA NATURAL / BONAFONT / NATURAL / 18PZ / .750LT / 13.5LT,BONAFONT,3,3,UNMATCHED,0.0,NEEDS_REVIEW
758104000869,75810400086,BEBIDA TORONJA MAUI 1.5 LT BONAFONT LEVITE,LEVITE,2,3,UNMATCHED,0.0,NEEDS_REVIEW
20758104005707,20758104005707,LEVITE CLASICA FRESA 600MLX12PK 144,LEVITE,3,3,UNMATCHED,0.0,NEEDS_REVIEW
758104004188,75810400418,AGUA SABOR / BONAFONT CON JUGO /SURTIDO / 3PZ / 1.5LT /4.5L,JUIZZY,3,3,UNMATCHED,0.0,NEEDS_REVIEW
7929811009,792981100,NATURAL / EVIAN / NATURAL / 1.25 L / 4 PZ / 5 L,EVIAN,3,3,UNMATCHED,0.0,NEEDS_REVIEW
2113419010,2113419010,2 x bonafont 1.5 lt,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
40009575634,40009575634,BONAFONT ENV AGUA ENVASES BONAFONT ENVASE 20LT 40009575634,BEC,3,3,UNMATCHED,0.0,NEEDS_REVIEW
311351,311351,BASURA SAMS 311351,BONAFONT,3,3,UNMATCHED,0.0,NEEDS_REVIEW
75810400589,75810400589,AGUA SABOR / LEVITE CLASICA / FRESA / 6PZ / 0.6LT / 3.6LT,LEVITE,2,3,UNMATCHED,0.0,NEEDS_REVIEW
25293002678,2529300267,SILK ALMENDRA VAINILLA 946ML PLAN 60,SILK,1,3,UNMATCHED,0.0,NEEDS_REVIEW
758104002962,75810400296,AGUA SABOR / BONAFONT C/JUGO / JAMAICA / 6PZ / 0.5LT / 3L,JUIZZY,2,3,UNMATCHED,0.0,NEEDS_REVIEW
31200007216,31200007216,OCEAN SPRAY ARANDANOS DESHIDRATADOS,OCEAN SPRAY,1,3,UNMATCHED,0.0,NEEDS_REVIEW
75810400799,75810400799,BONAFONT PACK 2 LT 16L,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
75810400613,7581040061,LEVITE SURTI 24/300ML LEVITE,LEVITE,3,3,UNMATCHED,0.0,NEEDS_REVIEW
40009542978,4000954297,BONAFONT ENVASE 20LT 40009542978,BEC,3,3,UNMATCHED,0.0,NEEDS_REVIEW
61314000018,6131400001,AGUA NATURAL / EVIAN / NATURAL / 1PZ / 1.5LT / 1.5LT,EVIAN,3,3,UNMATCHED,0.0,NEEDS_REVIEW
40009579426,40009579426,BONAFONT ENV AGUA ENVASES BONAFONT ENVASE 20LT 40009579426,BEC,2,3,UNMATCHED,0.0,NEEDS_REVIEW
7501827500023,7501827500023,evian refresco,EVIAN,3,3,UNMATCHED,0.0,NEEDS_REVIEW
2113115152,2113115152,2 X SILK ALMENDRA VAINILLA SIN AZUCAR 946 ML,SILK,1,3,UNMATCHED,0.0,NEEDS_REVIEW
758104001446,75810400144,Bonafont MP 6 x 1 L,BONAFONT,3,3,UNMATCHED,0.0,NEEDS_REVIEW
6131456,6131456,AGUA NATURAL MINERAL 330 ML,EVIAN,3,3,UNMATCHED,0.0,NEEDS_REVIEW
2000118560654,2000118560654,BONAFONT 24 PACK 600 ML,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
750103239818,75010323981,ACTIVIA DIGESTIVOS BEBIBLE CIRUELA PASA PACK 12 225GR,ACTIVIA,1,3,UNMATCHED,0.0,NEEDS_REVIEW
7503849,7503849,AGUA NATURAL / BONAFONT KIDS / NATURAL/1PZ/0.300LTind,BONAFONT KIDS,2,3,UNMATCHED,0.0,NEEDS_REVIEW
846570,846570,BASURA SAMS 846570,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
36632027535,3663202753,57735 OIKOS NATURAL 0 32OZ 907G 119182,OIKOS,1,3,UNMATCHED,0.0,NEEDS_REVIEW
77740,77740,BASURA SAMS 77740,BONAFONT,3,3,UNMATCHED,0.0,NEEDS_REVIEW
2114975644,2114975644,3 X OIKOS YOGHURT GRIEGO FRESA,OIKOS,1,3,UNMATCHED,0.0,NEEDS_REVIEW
41271009743,41271009743,DELIGHT CARAMEL MACHIATTO 312ML,DELIGHT,1,3,UNMATCHED,0.0,NEEDS_REVIEW
758104003723,75810400372,AGUA SABOR / LEVITE / TROPICOSO / 6PZ / 1.5LT / 9 LT,LEVITE,2,3,UNMATCHED,0.0,NEEDS_REVIEW
980002839,98000283,12/1.5 LT LEVITE FRESA,LEVITE,2,3,UNMATCHED,0.0,NEEDS_REVIEW
41271025682,4127102568,DELIGHT BOTELLA AVELLANA 946ML 12CT,DELIGHT,1,3,UNMATCHED,0.0,NEEDS_REVIEW
758104000289,75810400028,AGUA NATURAL / BONAFONT / NATURAL / 1PZ / 2LT / 2LT ,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
758104000111,75810400011,AGUA NATURAL SIX PACK 330 ML BONAFONT,BONAFONT,3,3,UNMATCHED,0.0,NEEDS_REVIEW
-99,-99,REGISTRO FALSO,NA,1,3,UNMATCHED,0.0,NEEDS_REVIEW
31200020802,31200020802,OCEAN SPRAY 2 X 2.83L,OCEAN SPRAY,1,3,UNMATCHED,0.0,NEEDS_REVIEW
758104003587,75810400358,AGUA BOTELLA 12.0 LT,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
7501032398897 ,750103239889,ACTIVIA CIRUELA 450G (2X225G),ACTIVIA,1,3,UNMATCHED,0.0,NEEDS_REVIEW
77740,77740,BASURA SAMS 77740,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
40009542950,4000954295,BONAFONT ENVASE 20LT 40009542950,BEC,3,3,UNMATCHED,0.0,NEEDS_REVIEW
981006412,981006412,agua bonafont natural 2 l,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
17668,17668,BASURA SAMS 6/3.785ML AGUA,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
36632037312,3663203731,78695 LT N FIT GRIEGO FRESA 5.3OZ 150G 119145,VITALINEA,1,3,UNMATCHED,0.0,NEEDS_REVIEW
7500326299025,750032629902,TE VERDI PET 1 LT,ADES,2,3,UNMATCHED,0.0,NEEDS_REVIEW
31200015792,3120001579,OCEAN SPRAY ARANDANO LIGHT 330 ML,OCEAN SPRAY,1,3,UNMATCHED,0.0,NEEDS_REVIEW
758104000616,75810400061,BEBIDA MANZANA MEDITERRANEA 750 ML BONAFONT LEVITE,LEVITE,3,3,UNMATCHED,0.0,NEEDS_REVIEW
1563885902,1563885902,2 X BONAFONT AGUA,BONAFONT,3,3,UNMATCHED,0.0,NEEDS_REVIEW
758104100446,75810410044,AGUA NATURAL / BONAFONT / NATURAL / 6PZ / 1LT /6LTmulti,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
758104001910,75810400191,Bipack Levite 2 x 1.5 L mas PROD BELL,LEVITE,3,3,UNMATCHED,0.0,NEEDS_REVIEW
758104000623,75810400062,BEBIDA MANZANA MEDITERRANEA 1.5 LT BONAFONT LEVITE,LEVITE,2,3,UNMATCHED,0.0,NEEDS_REVIEW
758104004188,75810400418,AGUA SABOR / BONAFONT CON JUGO /SURTIDO / 3PZ / 1.5LT /4.5L,JUIZZY,2,3,UNMATCHED,0.0,NEEDS_REVIEW
2115036729,2115036729,2 X BONAFONT AGUAS FRESCAS PINA,BONAFONT,3,3,UNMATCHED,0.0,NEEDS_REVIEW
75810400824,7581040082,BONAFONT JUIZZY LIMON 1000MLX06MPI TC144,AGUAS FRESCAS,3,3,UNMATCHED,0.0,NEEDS_REVIEW
25293001190,2529300119,SILK FRESH CHOCO 1.89L,SILK,1,3,UNMATCHED,0.0,NEEDS_REVIEW
PRODUCTO INDEFINIDO,PRODUCTO INDEFINIDO,PRODUCTO INDEFINIDO,ACTIVIA,1,3,UNMATCHED,0.0,NEEDS_REVIEW
2113153136,2113153136,2x bonafont agua 1 l,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
25293001220,2529300122,SILK COCO ORIGINAL 1890ML 128248,SILK,1,3,UNMATCHED,0.0,NEEDS_REVIEW
75810400590,7581040059,AGUA SABOR / LEVITE CLASICA / SURTIDO / 12PZ / 0.6LT / 7.2LT,LEVITE,2,3,UNMATCHED,0.0,NEEDS_REVIEW
75810400667,75810400667,AGUA SABOR / LEVITE / SURTIDO / 11 PZ / 1 L / 11 L,LEVITE,3,3,UNMATCHED,0.0,NEEDS_REVIEW
75810400859,101284369,BFT JUIZZY SAA JAMAICA 300MLX06PK 567,AGUAS FRESCAS,3,3,UNMATCHED,0.0,NEEDS_REVIEW
40009575683,40009575683,BONAFONT ENV AGUA ENVASES BONAFONT ENVASE 20LT 40009575683,BEC,3,3,UNMATCHED,0.0,NEEDS_REVIEW
2114887259,2114887259,BONAFONT AGUA NATURAL,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
25293002753,2529300275,SILK CASHEW SIN ENDULZ 1890ML 128245,SILK,1,3,UNMATCHED,0.0,NEEDS_REVIEW
75810400854,75810400854,12/1LT BNF LEVITE PEP-LIM/FRUT-ROJOS,LEVITE,3,3,UNMATCHED,0.0,NEEDS_REVIEW
7501032397395,750103239739,NO APLICA,DANONE,1,3,UNMATCHED,0.0,NEEDS_REVIEW
400095456780,40009545678,BONAFONT AGUA NATURAL NATURAL 11 LT GARR X,BEC,2,3,UNMATCHED,0.0,NEEDS_REVIEW
758104003631,75810400363,AGUA SABOR / BONAFONT C/JUGO / SURTIDO / 2PZ/1.5LT/3LTmulti,JUIZZY,2,3,UNMATCHED,0.0,NEEDS_REVIEW
2115036729,2115036729,2 X BONAFONT AGUAS FRESCAS PINA,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
2113243545,2113243545,2 X OIKOS YOGHURT GRIEGO FRESA,OIKOS,1,3,UNMATCHED,0.0,NEEDS_REVIEW
9999980009893,999998000989,ENVASE 20LT,BEC,2,3,UNMATCHED,0.0,NEEDS_REVIEW
75810400586,75810400586,AGUA SABOR / BONAFONT C/ JUGO / SURTIDO / 6PZ / 0.6LT / 3.6LT,JUIZZY,3,3,UNMATCHED,0.0,NEEDS_REVIEW
758104003990,75810400399,AGUA SABOR / LEVITE / SURTIDO / 0.500 L / 1 PAL / 576 L,LEVITE,3,3,UNMATCHED,0.0,NEEDS_REVIEW
75810400587,75810400587,AGUA SABOR / LEVITE CLASICA / SURTIDO / 6PZ / 0.6LT / 3.6LT,LEVITE,2,3,UNMATCHED,0.0,NEEDS_REVIEW
2113153136,2113153136,2x bonafont agua 1 l,BONAFONT,3,3,UNMATCHED,0.0,NEEDS_REVIEW
400095117254,40009511725,BONAFONT AGUA NATURAL NATURAL 11 LT GARR Y,BEC,2,3,UNMATCHED,0.0,NEEDS_REVIEW
36632078186,36632078186,DELIGHT ICED COFFEE MOKA 443ML          ,DELIGHT,1,3,UNMATCHED,0.0,NEEDS_REVIEW
7501032399078 ,750103239907,DANONE FRESA SABORIZADO 410G,DANONE,1,3,UNMATCHED,0.0,NEEDS_REVIEW
40009575634,40009575634,BONAFONT ENV AGUA ENVASES BONAFONT ENVASE 20LT 40009575634,BEC,2,3,UNMATCHED,0.0,NEEDS_REVIEW
31200610348,3120061034,OCEAN SPRAY ARANDANO MANGO 1LT,OCEAN SPRAY,1,3,UNMATCHED,0.0,NEEDS_REVIEW
75810400404,75810400404,4/750ML AGUA EVIAN,EVIAN,2,3,UNMATCHED,0.0,NEEDS_REVIEW
75810400803,75810400803,6/950ML BNF,BONAFONT,3,3,UNMATCHED,0.0,NEEDS_REVIEW
981006414,981006414,agua bonafont natural 10 l,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
758104003686,75810400368,AGUA SABOR / JUIZZY / SURTIDO / 1.5 L / 1 PAL / 1080 L,JUIZZY,2,3,UNMATCHED,0.0,NEEDS_REVIEW
75810400743,75810400743,JUIZZY CHIA 6 PACK 0.500 L 3L,JUIZZY,3,3,UNMATCHED,0.0,NEEDS_REVIEW
75810400799,75810400799,BONAFONT PACK 2 LT 16L,BONAFONT,3,3,UNMATCHED,0.0,NEEDS_REVIEW
79298400434,79298400434,EVIAN GLASS 0.75ML,EVIAN,3,3,UNMATCHED,0.0,NEEDS_REVIEW
758104003228,75810400322,AGUA SABOR / BONAFONT C/JUGO / NARANJA / 1PZ / 0.3LT / 0.3LT / FILM105,BONAFONT KIDS,3,3,UNMATCHED,0.0,NEEDS_REVIEW
7500326299025,750032629902,TE VERDI PET 1 LT,ADES,3,3,UNMATCHED,0.0,NEEDS_REVIEW
981011244,981011244,agua bonafont agua natural 1 l,BONAFONT,3,3,UNMATCHED,0.0,NEEDS_REVIEW
31200016744,31200016744,Bebida sabor arandano Botellas 2 x 1.89 L,OCEAN SPRAY,1,3,UNMATCHED,0.0,NEEDS_REVIEW
61314000032,6131400003,AGUA NATURAL / EVIAN / NATURAL / 1PZ / 0.5LT / 0.5LT,EVIAN,2,3,UNMATCHED,0.0,NEEDS_REVIEW
1563885930,1563885930,2 X BONAFONT JUIZZY GUAYABA,JUIZZY,2,3,UNMATCHED,0.0,NEEDS_REVIEW
75810400588,75810400588,AGUA SABOR / BONAFONT C/ JUGO / GUAYABA / 6PZ / 0.6LT / 3.6LT,JUIZZY,2,3,UNMATCHED,0.0,NEEDS_REVIEW
20758104005752,20758104005752,BONAFONT JUIZZY JAMAICA 600MLX12PK 144,JUIZZY,3,3,UNMATCHED,0.0,NEEDS_REVIEW
75810400827,75810400827,BONAFONT NATURAL 2000MLX08MPI T/C 45,BONAFONT,3,3,UNMATCHED,0.0,NEEDS_REVIEW
750644310878,750644310878,DANETTE GELATINA VAINILLA + DANY GELATINA FRESA 1200G (12X100G),DANETTE,1,3,UNMATCHED,0.0,NEEDS_REVIEW
2115036734,2115036734,2 X BONAFONT AGUA NATURAL 2 L,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
758104006823,75810400682,AGUA SABOR / LEVITE / LIMON CHIA / 0.400 L / 1 PZ / 0.4,LEVITE,3,3,UNMATCHED,0.0,NEEDS_REVIEW
7506167,750616,AGUA SABOR / BONAFONT C/JUGO / MANZANA / 1PZ / 0.3LT / 0.3LT x,BONAFONT KIDS,3,3,UNMATCHED,0.0,NEEDS_REVIEW
148843,148843,BASURA SAMS 148843,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
9999980009893,999998000989,ENVASE 20LT,BEC,3,3,UNMATCHED,0.0,NEEDS_REVIEW
758104000807,75810400080,AGUA FRESCA SABOR TAMARINDO 1.5 LT FRUTIFONT,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
61522,61522,BASURA SAMS 24/500ML AGUA,BONAFONT,3,3,UNMATCHED,0.0,NEEDS_REVIEW
758104005284,75810400528,AGUA NATURAL / BONAFONT / NATURAL / 6PZ / 0.5LT / 3LTS,BONAFONT,3,3,UNMATCHED,0.0,NEEDS_REVIEW
7503003535683,750300353568,THERMO 1LITRO RETO BONAFONT,BADOIT,3,3,UNMATCHED,0.0,NEEDS_REVIEW
7929800011,792980001,AGUA NATURAL / EVIAN / NATURAL / 24PZ / 0.33LT / 7.92LT,EVIAN,2,3,UNMATCHED,0.0,NEEDS_REVIEW
10146,1014,GARRAFON 11 L,BEC,3,3,UNMATCHED,0.0,NEEDS_REVIEW
7504000225669,750400022566,BONAFONT AGUA GARRAFON LIQUIDO 1PZA 20 LTS,BEC,2,3,UNMATCHED,0.0,NEEDS_REVIEW
981011244,981011244,agua bonafont agua natural 1 l,BONAFONT,2,3,UNMATCHED,0.0,NEEDS_REVIEW
2115053261,2115053261,COMBO DANY GELATINA FRESA + DANETTE CHOCOLATE,DANY,1,3,UNMATCHED,0.0,NEEDS_REVIEW
758104004379,75810400437,AGUA SABOR / BONAFONT C/JUGO / KIDS IN AND OUT / 6PZ / 0.300L / 1.8LT,BONAFONT KIDS,3,3,UNMATCHED,0.0,NEEDS_REVIEW
750644310679,75064431067,DANMIX MyMS,DANMIX,1,3,UNMATCHED,0.0,NEEDS_REVIEW
981002656,981002656,OIKOS YOGURT GRIEGO SABOR NATURAL,OIKOS,1,3,UNMATCHED,0.0,NEEDS_REVIEW
758104000555,75810400055,MAGIC FRESA 0.33LT,OTROS,3,3,UNMATCHED,0.0,NEEDS_REVIEW
40009575725,40009575725,BONAFONT ENV AGUA ENVASES BONAFONT ENVASE 20LT 40009575725,BEC,2,3,UNMATCHED,0.0,NEEDS_REVIEW
61521,61521,BASURA SAMS 12/1.5LT AGUA,EVIAN,3,3,UNMATCHED,0.0,NEEDS_REVIEW
75810400586,75810400586,AGUA SABOR / BONAFONT C/ JUGO / SURTIDO / 6PZ / 0.6LT / 3.6LT,JUIZZY,2,3,UNMATCHED,0.0,NEEDS_REVIEW
